nama_provinsi,kode_kabkota,nama_kabkota,koordinat_kabkota,tahun,angka_harapan_hidup,angka_melek_huruf,lama_sekolah,pengeluaran_perkapita,ipm
"Prov. Sumatera Utara",1213,"Kab. Langkat","3.766,98.2307",2012,69.16,97.478976,8.8000691,636.07603,73.980616
"Prov. Sumatera Utara",1214,"Kab. Nias Selatan","0.786682,97.7166",2012,70.7,85.36273,6.4351486,608.04141,68.232314
"Prov. Sumatera Utara",1215,"Kab. Humbang Hasundutan","2.23062,98.5734",2012,68.06,98.221854,9.3448937,621.31593,72.801161
"Prov. Sumatera Utara",1216,"Kab. Pakpak Bharat","2.55478,98.2762",2012,68.03,97.512065,8.4916814,621.39064,72.000509
"Prov. Sumatera Utara",1217,"Kab. Samosir","2.50894,98.6264",2012,69.95,97.923609,9.5546286,631.42554,74.719009
"Prov. Sumatera Utara",1218,"Kab. Serdang Bedagai","3.34975,99.0295",2012,69.18,97.813603,8.6693522,637.35914,74.068102
"Prov. Sumatera Utara",1219,"Kab. Batu Bara","3.23175,99.5003",2012,68.83,96.104609,7.8800622,634.83031,72.714421
"Prov. Sumatera Utara",1220,"Kab. Padang Lawas Utara","1.61899,99.6822",2012,66.67,99.528561,8.9335708,641.80023,73.592584
"Prov. Sumatera Utara",1221,"Kab. Padang Lawas","1.2403,99.9102",2012,67.15,99.66014,8.4310189,634.60128,72.961679
"Prov. Sumatera Utara",1222,"Kab. Labuhan Batu Selatan","1.8468,100.077",2012,70.5,98.939941,8.3644764,638.28282,74.897051
"Prov. Sumatera Utara",1223,"Kab. Labuhan Batu Utara","2.42728,99.7271",2012,70.31,98.90068,8.2634515,641.04892,74.921017
"Prov. Sumatera Utara",1224,"Kab. Nias Utara","1.30584,97.3029",2012,69.33,89.305348,6.4506675,612.5832,68.708699
"Prov. Sumatera Utara",1225,"Kab. Nias Barat","1.01902,97.5242",2012,69.31,84.472842,6.1709596,614.82941,67.589537
"Prov. Sumatera Utara",1271,"Kota Sibolga","1.72715,98.7986",2012,70.34,99.331914,9.7688259,635.64812,75.73257
"Prov. Sumatera Utara",1272,"Kota Tanjung Balai","2.94164,99.7784",2012,71.09,99.086152,9.0776836,628.90664,75.063356
"Prov. Sumatera Utara",1273,"Kota Pematang Siantar","2.9676,99.0514",2012,72.42,99.470324,10.931397,642.0173,78.270679
"Prov. Sumatera Utara",1274,"Kota Tebing Tinggi","3.33108,99.1414",2012,71.6,99.028469,9.9205923,646.88624,77.343254
"Prov. Sumatera Utara",1275,"Kota Medan","3.6686,98.6712",2012,72.21,99.519608,10.86345,643.75775,78.248704
"Prov. Sumatera Utara",1276,"Kota Binjai","3.61904,98.4846",2012,72.01,99.223194,10.000155,642.84899,77.362241
"Prov. Sumatera Utara",1277,"Kota Padangsidimpuan","1.30299,99.2289",2012,69.84,99.739192,10.360987,636.32482,76.036065
"Prov. Sumatera Utara",1278,"Kota Gunungsitoli","1.26105,97.5949",2012,70.63,94.879074,8.482466,618.19474,72.606832
"Prov. Sumatera Barat",1301,"Kab. Kepulauan Mentawai","-1.34643,98.9409",2012,68.63,93.693549,6.5249382,611.42902,69.261072
"Prov. Sumatera Barat",1302,"Kab. Pesisir Selatan","-1.74602,100.844",2012,67.88,96.000844,8.2282155,634.98899,72.433699
"Prov. Sumatera Barat",1303,"Kab. Solok","-0.933584,100.83",2012,67.3,97.235162,8.0401292,633.77612,72.153016
"Prov. Sumatera Barat",1304,"Kab. Sijunjung","-0.650064,101.147",2012,67.58,94.797908,7.5074996,639.31347,71.798973
"Prov. Sumatera Barat",1305,"Kab. Tanah Datar","-0.470079,100.582",2012,71.67,97.266993,8.408515,635.60178,75.00138
"Prov. Sumatera Barat",1306,"Kab. Padang Pariaman","-0.59275,100.257",2012,69.38,94.533977,7.4636235,637.05254,72.533657
"Prov. Sumatera Barat",1307,"Kab. Agam","-0.266132,100.15",2012,69.43,97.873553,8.6065263,636.57238,74.11317
"Prov. Sumatera Barat",1308,"Kab. Lima Puluh Kota","-0.000848,100.563",2012,69.18,99.005236,8.0129579,616.54427,72.243278
"Prov. Sumatera Barat",1309,"Kab. Pasaman","0.39956,100.083",2012,68.11,98.836047,7.8717171,646.0867,73.782329
"Prov. Sumatera Barat",1310,"Kab. Solok Selatan","-1.35893,101.276",2012,64.88,97.634427,7.8578643,619.84396,69.689063
"Prov. Sumatera Barat",1311,"Kab. Dharmas Raya","-1.00085,101.342",2012,66.5,97.287239,8.2437794,612.72024,70.249018
"Prov. Sumatera Barat",1312,"Kab. Pasaman Barat","0.186779,99.5962",2012,65.68,98.3233,8.0601898,628.03958,71.067787
"Prov. Sumatera Barat",1371,"Kota Padang","-1.00273,100.451",2012,71.39,99.506669,10.93806,652.87677,78.547997
"Prov. Sumatera Barat",1372,"Kota Solok","-0.759189,100.599",2012,70.03,99.206485,10.494271,641.79111,76.543049
"Prov. Sumatera Barat",1373,"Kota Sawah Lunto","-0.677574,100.788",2012,72.08,98.632311,9.4238988,630.20058,75.868633
"Prov. Sumatera Barat",1374,"Kota Padang Panjang","-0.453913,100.423",2012,72.01,99.320004,10.735578,650.35683,78.506857
"Prov. Sumatera Barat",1375,"Kota Bukittinggi","-0.271348,100.372",2012,71.85,99.934012,10.589885,658.38921,79.065245
"Prov. Sumatera Barat",1376,"Kota Payakumbuh","-0.239505,100.641",2012,70.94,99.200004,9.9098622,643.66678,76.758756
"Prov. Sumatera Barat",1377,"Kota Pariaman","-0.626203,100.145",2012,69.48,98.937714,9.932152,634.90324,75.230796
"Prov. Riau",1401,"Kab. Kuantan Singingi","-0.491978,101.47",2012,68.53,98.088343,8.0604064,652.69031,74.497965
"Prov. Riau",1402,"Kab. Indragiri Hulu","-0.522681,102.243",2012,69.01,98.215509,8.0131787,654.51998,74.898851
"Prov. Riau",1403,"Kab. Indragiri Hilir","-0.287854,103.183",2012,71.88,99.182404,7.6298423,650.91485,76.146498
"Prov. Riau",1404,"Kab. Pelalawan","0.124485,102.427",2012,69.08,98.505148,8.243329,638.31742,73.924469
"Prov. Riau",1405,"Kab. Siak","0.761717,101.846",2012,72.03,98.680596,9.1423201,651.35081,77.272255
"Prov. Riau",1406,"Kab. Kampar","0.27116,101.089",2012,68.83,98.603541,8.9267501,654.20396,75.537457
"Prov. Riau",1407,"Kab. Rokan Hulu","0.821098,100.506",2012,67.26,98.402955,7.9413938,650.68963,73.62005
"Prov. Riau",1408,"Kab. Bengkalis","1.24641,101.523",2012,70.56,98.169442,9.1771514,644.8053,75.863585
"Prov. Riau",1409,"Kab. Rokan Hilir","1.86948,100.838",2012,67.32,98.17767,7.8950923,645.54324,73.172585
"Prov. Riau",1410,"Kab. Kepulauan Meranti","0.907379,102.726",2012,68.98,90.362434,7.3547833,639.26883,71.474528
"Prov. Riau",1471,"Kota Pekanbaru","0.557415,101.462",2012,71.88,99.903666,11.346802,652.20143,79.15919
"Prov. Riau",1473,"Kota Dumai","1.74798,101.264",2012,72.26,99.395656,9.7362716,660.81007,78.727565
"Prov. Jambi",1501,"Kab. Kerinci","-2.06012,101.478",2012,71.09,97.25938,8.2658938,642.65,75.114761
"Prov. Jambi",1502,"Kab. Merangin","-2.20381,102.056",2012,68.83,97.528265,7.6453528,634.70444,72.847234
"Prov. Jambi",1503,"Kab. Sarolangun","-2.33009,102.649",2012,69.71,94.978175,7.5517822,646.47869,73.60712
"Prov. Jambi",1504,"Kab. Batang Hari","-1.85729,103.015",2012,69.56,97.582207,7.9235504,639.4,73.832558
"Prov. Jambi",1505,"Kab. Muaro Jambi","-1.64549,103.746",2012,69.39,96.841664,8.1673697,637.31739,73.593727
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur","-1.30035,103.98",2012,71.09,92.440042,6.3899909,640.95,72.523284
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat","-1.12062,103.142",2012,70.05,97.932087,7.6037414,636.24256,73.702411
"Prov. Jambi",1508,"Kab. Tebo","-1.39386,102.317",2012,69.37,95.218021,7.4307641,637.47393,72.688232
"Prov. Jambi",1509,"Kab. Bungo","-1.50943,101.958",2012,67.81,96.335666,8.1814062,642.94518,73.047423
"Prov. Jambi",1571,"Kota Jambi","-1.62225,103.641",2012,69.95,99.071113,10.564026,649.09412,77.082759
"Prov. Jambi",1572,"Kota Sungai Penuh","-2.09008,101.339",2012,71.09,97.275933,9.6817182,661.59757,77.626769
"Prov. Sumatera Selatan",1601,"Kab. Ogan Komering Ulu","-4.01787,104.146",2012,69.61,98.485142,8.5057058,633.19038,74.013874
"Prov. Sumatera Selatan",1602,"Kab. Ogan Komering Ilir","-3.32657,105.198",2012,68.48,96.620249,6.7564499,630.2798,71.451722
"Prov. Sumatera Selatan",1603,"Kab. Muara Enim","-3.71069,104.044",2012,68.03,98.854512,7.5266666,622.30015,71.654066
"Prov. Sumatera Selatan",1604,"Kab. Lahat","-3.8887,103.196",2012,68.9,97.837514,8.3742096,619.03061,72.28735
"Prov. Sumatera Selatan",1605,"Kab. Musi Rawas","-2.95853,102.861",2012,65.1,97.361681,7.1372123,617.20358,69.013465
"Prov. Sumatera Selatan",1606,"Kab. Musi Banyuasin","-2.44468,104.293",2012,70.39,98.586068,7.625314,624.50494,73.148436
"Prov. Sumatera Selatan",1607,"Kab. Banyu Asin","-2.41036,104.787",2012,67.77,96.511972,7.0817397,622.82253,70.699723
"Prov. Sumatera Selatan",1608,"Kab. Ogan Komering Ulu Selatan","-4.56882,103.97",2012,69.51,98.354549,7.480903,621.72931,72.287314
"Prov. Sumatera Selatan",1609,"Kab. Ogan Komering Ulu Timur","-4.08204,104.568",2012,68.48,94.858983,7.2987474,620.674,70.722076
"Prov. Sumatera Selatan",1610,"Kab. Ogan Ilir","-3.42967,104.575",2012,66.86,97.727239,7.57431,618.78808,70.518311
"Prov. Sumatera Selatan",1611,"Kab. Empat Lawang","-3.72128,102.917",2012,65.78,98.35659,7.6941003,612.91647,69.694598
"Prov. Sumatera Selatan",1671,"Kota Palembang","-3.0036,104.728",2012,71.6,98.937842,10.297224,643.98139,77.378334
"Prov. Sumatera Selatan",1672,"Kota Prabumulih","-3.49761,104.22",2012,72.73,98.724589,9.2883649,621.12586,75.45081
"Prov. Sumatera Selatan",1673,"Kota Pagar Alam","-4.14946,103.34",2012,70.61,98.617681,9.0098852,622.46738,74.146333
"Prov. Sumatera Selatan",1674,"Kota Lubuklinggau","-3.25947,102.821",2012,65.99,98.512561,9.3691714,617.82126,71.464544
"Prov. Bengkulu",1701,"Kab. Bengkulu Selatan","-4.31242,103.031",2012,67.77,96.538455,8.670702,639.61089,73.175859
"Prov. Bengkulu",1702,"Kab. Rejang Lebong","-3.44252,102.687",2012,67.98,95.736918,8.0128749,634.1991,72.210246
"Prov. Bengkulu",1703,"Kab. Bengkulu Utara","-3.0694,101.834",2012,69.97,93.537934,7.8421598,634.75093,72.743191
"Prov. Bengkulu",1704,"Kab. Kaur","-4.59173,103.427",2012,67.85,97.081879,8.1714598,615.68932,71.128527
"Prov. Bengkulu",1705,"Kab. Seluma","-4.07019,102.72",2012,66.25,94.085313,7.4633171,598.06691,67.691693
"Prov. Bengkulu",1706,"Kab. Mukomuko","-2.73128,101.448",2012,68.17,94.102672,7.7440817,631.29187,71.529579
"Prov. Bengkulu",1707,"Kab. Lebong","-3.05177,102.219",2012,67.43,95.558826,7.932948,625.28077,71.118911
"Prov. Bengkulu",1708,"Kab. Kepahiang","-3.64761,102.658",2012,64.88,96.405537,8.1010647,617.39886,69.407773
"Prov. Bengkulu",1709,"Kab. Bengkulu Tengah","-3.67487,102.424",2012,70.27,91.907287,7.2565345,598.86019,69.348956
"Prov. Bengkulu",1771,"Kota Bengkulu","-3.85375,102.297",2012,70.84,99.315436,11.263936,653.78162,78.511037
"Prov. Lampung",1801,"Kab. Lampung Barat","-5.36361,104.125",2012,67.77,97.361821,7.4739053,609.68504,70.167062
"Prov. Lampung",1802,"Kab. Tanggamus","-5.51669,104.76",2012,70.15,95.477228,7.4295923,626.3693,72.322885
"Prov. Lampung",1803,"Kab. Lampung Selatan","-5.51469,105.379",2012,69.05,94.938907,7.5019385,617.36031,70.951755
"Prov. Lampung",1804,"Kab. Lampung Timur","-5.11625,105.586",2012,70.74,93.738014,7.596709,616.69103,71.642423
"Prov. Lampung",1805,"Kab. Lampung Tengah","-4.86672,105.176",2012,69.72,93.744335,7.6044944,626.1378,71.810633
"Prov. Lampung",1806,"Kab. Lampung Utara","-4.83168,104.814",2012,68.49,95.709352,8.097067,617.67072,71.276602
"Prov. Lampung",1807,"Kab. Way Kanan","-4.57554,104.648",2012,69.96,94.909483,7.3346801,611.0993,70.844578
"Prov. Lampung",1808,"Kab. Tulangbawang","-4.54332,105.097",2012,69.41,95.786592,7.3940096,621.81298,71.603181
"Prov. Lampung",1809,"Kab. Pesawaran","-5.4532,105.098",2012,68.71,96.759985,7.5317779,613.62222,70.901701
"Prov. Lampung",1810,"Kab. Pringsewu","-5.36191,104.927",2012,68.77,95.086127,8.6186371,632.20396,72.799538
"Prov. Lampung",1811,"Kab. Mesuji","-4.03268,105.413",2012,68.501218,93.304427,6.39347,602.25818,68.299222
"Prov. Lampung",1812,"Kab. Tulangbawang Barat","-4.27498,105.423",2012,68.775941,93.876665,7.4898425,607.87767,69.824019
"Prov. Lampung",1871,"Kota Bandar Lampung","-5.42396,105.251",2012,71.61,98.502414,10.296113,638.0411,76.828712
"Prov. Lampung",1872,"Kota Metro","-5.11165,105.309",2012,72.98,98.39807,10.147019,636.07562,77.304791
"Prov. Kepulauan Bangka Belitung",1901,"Kab. Bangka","-1.93481,105.952",2012,68.06,96.709627,8.0954312,648.9154,73.665628
"Prov. Kepulauan Bangka Belitung",1902,"Kab. Belitung","-2.88028,107.753",2012,69.36,96.570657,7.8506487,648.26999,74.125931
"Prov. Kepulauan Bangka Belitung",1903,"Kab. Bangka Barat","-1.83743,105.451",2012,68.02,93.853202,7.0171044,632.42144,70.93932
"Prov. Kepulauan Bangka Belitung",1904,"Kab. Bangka Tengah","-2.49897,106.335",2012,68.19,96.789,7.1678934,638.52389,72.267944
"Prov. Kepulauan Bangka Belitung",1905,"Kab. Bangka Selatan","-2.79221,106.319",2012,68.13,93.677623,6.0386092,599.8358,67.726461
"Prov. Kepulauan Bangka Belitung",1906,"Kab. Belitung Timur","-2.8935,107.874",2012,69.28,96.740024,7.7417159,633.09191,72.869233
"Prov. Kepulauan Bangka Belitung",1971,"Kota Pangkal Pinang","-2.22588,106.128",2012,70.65,98.220351,10.045357,648.5189,76.854079
"Prov. Kepulauan Riau",2101,"Kab. Karimun","0.768402,103.426",2012,69.94,96.830773,8.1611281,644.56318,74.450398
"Prov. Kepulauan Riau",2102,"Kab. Bintan","1.01851,104.574",2012,69.8,96.923872,8.9542712,653.63282,75.679475
"Prov. Kepulauan Riau",2103,"Kab. Natuna","3.93073,108.188",2012,68.43,96.815421,7.7844625,624.33179,71.770619
"Prov. Kepulauan Riau",2104,"Kab. Lingga","-0.155833,104.713",2012,70.37,91.785255,7.274951,633.84825,72.086239
"Prov. Kepulauan Riau",2105,"Kab. Kepulauan Anambas","2.93874,105.76",2012,67.66,91.86888,6.6729381,633.29149,70.110443
"Prov. Kepulauan Riau",2171,"Kota Batam","1.08657,104.023",2012,70.91,99.291555,10.84341,656.7132,78.458944
"Prov. Kepulauan Riau",2172,"Kota Tanjung Pinang","1.04902,104.49",2012,69.72,98.69651,10.182649,641.10439,75.973768
"Prov. DKI Jakarta",3101,"Kab. Kepulauan Seribu","-5.77769,106.504",2012,70.77,98.398567,8.2005851,594.69089,71.447367
"Prov. DKI Jakarta",3171,"Kab. Kodya Jakarta Selatan","-6.28461,106.794",2012,73.87,99.391964,11.102711,654.73081,80.165068
"Prov. DKI Jakarta",3172,"Kab. Kodya Jakarta Timur","-6.26223,106.907",2012,73.7,99.554231,11.133365,650.41609,79.797018
"Prov. DKI Jakarta",3173,"Kab. Kodya Jakarta Pusat","-6.18367,106.836",2012,72.55,99.551322,10.873744,652.47316,79.123632
"Prov. DKI Jakarta",3174,"Kab. Kodya Jakarta Barat","-6.15971,106.755",2012,73.79,99.001464,10.754875,650.23187,79.429627
"Prov. DKI Jakarta",3175,"Kab. Kodya Jakarta Utara","-6.1354,106.841",2012,73.08,99.203494,10.08194,645.98589,78.254531
"Prov. Jawa Barat",3201,"Kab. Bogor","-6.54412,107.002",2012,69.7,95.270274,8.0001035,634.52038,73.077391
"Prov. Jawa Barat",3202,"Kab. Sukabumi","-7.07493,106.717",2012,67.7,97.55764,6.9277189,632.14208,71.497019
"Prov. Jawa Barat",3203,"Kab. Cianjur","-7.05156,107.126",2012,66.7,97.672089,6.8675212,620.39686,70.017547
"Prov. Jawa Barat",3204,"Kab. Bandung","-7.07311,107.592",2012,69.17,98.78163,8.4697408,645.17459,74.731844
"Prov. Jawa Barat",3205,"Kab. Garut","-7.3425,107.778",2012,66.39,98.981445,7.3741949,641.27713,72.120058
"Prov. Jawa Barat",3206,"Kab. Tasikmalaya","-7.42885,108.164",2012,68.4,98.952341,7.3355588,636.52857,72.835846
"Prov. Jawa Barat",3207,"Kab. Ciamis","-7.4369,108.486",2012,67.65,97.964195,7.4713988,634.46068,72.14092
"Prov. Jawa Barat",3208,"Kab. Kuningan","-6.98826,108.591",2012,67.71,97.022732,7.4554879,634.98404,71.993569
"Prov. Jawa Barat",3209,"Kab. Cirebon","-6.75547,108.576",2012,65.52,92.501321,6.8946964,637.93138,69.583783
"Prov. Jawa Barat",3210,"Kab. Majalengka","-6.81747,108.228",2012,66.88,95.142736,7.1855057,638.1244,71.156603
"Prov. Jawa Barat",3211,"Kab. Sumedang","-6.81018,107.979",2012,67.63,97.819287,7.9602092,640.82157,72.949681
"Prov. Jawa Barat",3212,"Kab. Indramayu","-6.44806,108.198",2012,67.64,85.689984,5.9584496,642.32942,68.893204
"Prov. Jawa Barat",3213,"Kab. Subang","-6.4939,107.726",2012,69.69,92.504266,6.9647453,635.84104,71.791968
"Prov. Jawa Barat",3214,"Kab. Purwakarta","-6.58964,107.431",2012,67.64,96.652193,7.5727652,638.27816,72.212963
"Prov. Jawa Barat",3215,"Kab. Karawang","-6.28699,107.364",2012,67.3,93.23668,7.3195251,635.90276,70.894504
"Prov. Jawa Barat",3216,"Kab. Bekasi","-6.20242,107.135",2012,70.07,94.392126,8.7343812,641.00558,74.131281
"Prov. Jawa Barat",3217,"Kab. Bandung Barat","-6.90356,107.464",2012,68.71,99.139177,8.114136,641.71563,74.025881
"Prov. Jawa Barat",3271,"Kota Bogor","-6.59621,106.794",2012,69.07,98.972088,9.8069699,654.99515,76.465651
"Prov. Jawa Barat",3272,"Kota Sukabumi","-6.94092,106.906",2012,69.96,99.722422,9.3588056,641.1765,75.730382
"Prov. Jawa Barat",3273,"Kota Bandung","-6.90992,107.647",2012,69.85,99.720397,10.617515,644.4824,76.85586
"Prov. Jawa Barat",3274,"Kota Cirebon","-6.74773,108.555",2012,68.54,97.444331,10.129028,654.28553,76.015603
"Prov. Jawa Barat",3275,"Kota Bekasi","-6.28521,106.973",2012,69.76,98.570437,10.838237,650.44606,77.173204
"Prov. Jawa Barat",3276,"Kota Depok","-6.39243,106.825",2012,73.34,99.011596,10.977152,654.94593,79.709663
"Prov. Jawa Barat",3277,"Kota Cimahi","-6.88191,107.549",2012,69.32,99.799434,10.610006,640.62105,76.275969
"Prov. Jawa Barat",3278,"Kota Tasikmalaya","-7.36021,108.218",2012,70.6,99.750963,8.8790474,636.11493,75.347001
"Prov. Jawa Barat",3279,"Kota Banjar","-7.36996,108.559",2012,66.49,97.333503,8.1213484,637.85536,72.099265
"Prov. Jawa Tengah",3301,"Kab. Cilacap","-7.4436,108.815",2012,71.43,91.494989,6.8715259,639.78323,72.768975
"Prov. Jawa Tengah",3302,"Kab. Banyumas","-7.45231,109.168",2012,69.83,94.244955,7.7942927,641.78389,73.328836
"Prov. Jawa Tengah",3303,"Kab. Purbalingga","-7.32767,109.409",2012,70.68,93.518695,7.2343251,638.41292,72.965203
"Prov. Jawa Tengah",3304,"Kab. Banjarnegara","-7.35284,109.639",2012,69.36,88.489028,6.3525233,641.53194,70.701244
"Prov. Jawa Tengah",3305,"Kab. Kebumen","-7.63749,109.611",2012,69.43,91.543699,6.9252077,641.77785,71.862102
"Prov. Jawa Tengah",3306,"Kab. Purworejo","-7.70103,109.969",2012,71.04,92.793436,7.930084,638.50857,73.52678
"Prov. Jawa Tengah",3307,"Kab. Wonosobo","-7.39755,109.903",2012,70.48,91.430722,6.5563812,632.71489,71.448986
"Prov. Jawa Tengah",3308,"Kab. Magelang","-7.51056,110.247",2012,70.23,93.30529,7.5492962,641.45239,73.135228
"Prov. Jawa Tengah",3309,"Kab. Boyolali","-7.38235,110.709",2012,70.49,87.96927,7.4281151,634.85826,71.496167
"Prov. Jawa Tengah",3310,"Kab. Klaten","-7.67597,110.609",2012,71.84,89.92853,8.3081727,649.49341,74.460829
"Prov. Jawa Tengah",3311,"Kab. Sukoharjo","-7.68287,110.831",2012,70.36,90.730188,8.5333029,652.39068,74.2067
"Prov. Jawa Tengah",3312,"Kab. Wonogiri","-7.96073,111.035",2012,72.42,84.324319,6.654699,653.07363,72.588668
"Prov. Jawa Tengah",3313,"Kab. Karanganyar","-7.61315,110.984",2012,72.36,88.945408,8.2675304,651.04974,74.621029
"Prov. Jawa Tengah",3314,"Kab. Sragen","-7.39103,110.962",2012,72.95,84.414604,7.2228488,633.90417,71.847363
"Prov. Jawa Tengah",3315,"Kab. Grobogan","-7.10693,110.894",2012,70.05,90.941115,6.8321617,638.67959,71.765051
"Prov. Jawa Tengah",3316,"Kab. Blora","-7.11381,111.361",2012,71.48,85.061993,6.4622602,645.28301,71.487698
"Prov. Jawa Tengah",3317,"Kab. Rembang","-6.76817,111.464",2012,70.34,91.372756,7.0450181,646.8989,72.812905
"Prov. Jawa Tengah",3318,"Kab. Pati","-6.70743,111.034",2012,72.95,87.605607,7.0074693,652.22097,73.807917
"Prov. Jawa Tengah",3319,"Kab. Kudus","-6.79816,110.87",2012,69.73,93.744724,8.4888141,642.01705,73.694539
"Prov. Jawa Tengah",3320,"Kab. Jepara","-6.60681,110.789",2012,71.13,93.293678,7.5825762,639.89082,73.537009
"Prov. Jawa Tengah",3321,"Kab. Demak","-6.92854,110.637",2012,71.95,92.539852,7.6182224,635.62322,73.52271
"Prov. Jawa Tengah",3322,"Kab. Semarang","-7.28739,110.456",2012,72.6,94.20005,8.0740142,640.66811,74.978996
"Prov. Jawa Tengah",3323,"Kab. Temanggung","-7.24573,110.137",2012,72.77,95.974906,7.0970732,640.56085,74.73593
"Prov. Jawa Tengah",3324,"Kab. Kendal","-7.02297,110.142",2012,69.1,89.772961,7.1058743,642.55498,71.478963
"Prov. Jawa Tengah",3325,"Kab. Batang","-7.03709,109.88",2012,70.57,89.928638,6.7300253,634.28128,71.414477
"Prov. Jawa Tengah",3326,"Kab. Pekalongan","-7.04079,109.657",2012,69.56,92.114036,6.8024315,646.95836,72.369186
"Prov. Jawa Tengah",3327,"Kab. Pemalang","-7.00981,109.392",2012,68.12,90.80342,6.5372526,641.51733,70.662376
"Prov. Jawa Tengah",3328,"Kab. Tegal","-7.04973,109.157",2012,69.38,90.63604,6.616538,646.18876,71.743761
"Prov. Jawa Tengah",3329,"Kab. Brebes","-7.04457,108.945",2012,68.26,86.69081,6.0680552,640.05802,69.366273
"Prov. Jawa Tengah",3371,"Kota Magelang","-7.4917,110.226",2012,70.34,97.51749,10.357377,655.0766,77.261946
"Prov. Jawa Tengah",3372,"Kota Surakarta","-7.55914,110.824",2012,72.35,96.733156,10.488571,658.91641,78.597285
"Prov. Jawa Tengah",3373,"Kota Salatiga","-7.34305,110.5",2012,71.25,96.551768,9.9849329,653.16434,77.129706
"Prov. Jawa Tengah",3374,"Kota Semarang","-7.02842,110.389",2012,72.24,96.975126,10.302791,652.79589,77.980854
"Prov. Jawa Tengah",3375,"Kota Pekalongan","-6.90084,109.689",2012,70.63,95.942842,8.7200418,647.13769,75.248743
"Prov. Jawa Tengah",3376,"Kota Tegal","-6.87444,109.108",2012,69.12,94.910113,8.3016793,656.99185,74.629548
"Prov. D I Yogyakarta",3401,"Kab. Kulon Progo","-7.81337,110.148",2012,74.58,92.036764,8.3722248,634.34212,75.331858
"Prov. D I Yogyakarta",3402,"Kab. Bantul","-7.90749,110.358",2012,71.34,92.189204,8.952218,654.06068,75.51432
"Prov. D I Yogyakarta",3403,"Kab. Gunung Kidul","-7.99321,110.585",2012,71.04,84.972427,7.7013018,631.91266,71.111213
"Prov. D I Yogyakarta",3404,"Kab. Sleman","-7.69031,110.387",2012,75.29,94.526324,10.516726,654.10509,79.390441
"Prov. D I Yogyakarta",3471,"Kota Yogyakarta","-7.80279,110.376",2012,73.51,98.097189,11.557102,657.64669,80.238544
"Prov. Jawa Timur",3501,"Kab. Pacitan","-8.10083,111.161",2012,71.69,91.63161,6.9638163,638.08715,72.881491
"Prov. Jawa Timur",3502,"Kab. Ponorogo","-7.97311,111.531",2012,70.402497,88.991352,7.1797936,640.3007,71.909985
